,x,X,n_trials,a_rew,a_pun,K,theta,omega_f,omega_p
40,"[0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 3 2 2 2 2 0 0 0 3 3 2 3 3 3 3 3 0 0 3 0 2
 0 2 3 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 3 3 3 1 1 1 1 3 2 3 3 3 3 3 3 3 3 3
 3 3 3 3 3 0 3 0 0 3 3 3 3 3 3 2 2 2 2 2 2 2 0 2 0 2]","[  1.     1.2   -0.7    0.9   -1.9    1.    -1.2    1.2   -1.4   -2.6
   1.1   -2.2    0.5    0.6   -0.1    0.55   0.5    0.05   0.45   0.
   0.45   0.9   -1.5   -0.8    0.4    0.45   0.1    0.45   0.55   0.6
   0.4    0.55   1.1   -2.1    0.5   -0.2   -0.1   -1.3    0.55  -1.9
   0.3   -0.1    0.45   0.45   0.4    0.25   1.     0.8    1.1    1.2
   0.9    1.     0.9    1.2  -11.4    0.8    0.55   0.4    0.6    1.1
   1.     0.9  -13.7    0.4   -0.15   0.45   0.55   0.65   0.7    0.5
  -2.05   0.6    0.55   0.65   0.8    0.4    0.8    0.4    0.65   1.
  -2.45  -1.3   -1.6    0.6    0.65   0.75   0.6    0.65  -2.5    0.7
  -0.1    0.6    0.4    0.55   0.3    0.15   1.1    0.1   -2.4    0.55]",100,0.8121783274002287,0.13397320703295923,4.472477414728211,3.0863022119789827,0.35289751657402824,0.9180306688755328
41,"[0 1 1 2 1 0 0 2 1 0 2 3 0 2 2 3 3 0 2 1 1 1 3 3 0 2 1 2 2 1 3 0 0 3 3 3 0
 3 2 0 3 3 2 2 2 2 3 0 3 2 2 3 2 3 3 2 0 3 2 3 2 2 0 2 3 0 2 2 2 2 2 3 2 3
 2 2 2 3 2 3 0 2 2 3 2 2 3 3 2 3 2 2 0 2 3 3 2 2 2 2]","[  1.     1.     0.8    0.5    1.1    1.2   -0.7    0.6    1.2    0.9
  -0.1    0.5   -1.9    0.55   0.05   0.4    0.45   1.     0.45   0.9
   1.     0.9    0.45   0.55  -1.2    0.     1.2    0.45   0.1  -11.4
   0.6    1.2   -1.4    0.4    0.55   0.5   -2.6   -1.9   -0.1    1.1
   0.55   0.4    0.55   0.3   -0.1    0.45   0.6   -2.2    0.4    0.45
   0.4    0.45   0.25   0.55   0.65  -0.15   0.9    0.7    0.7    0.5
  -0.1    0.6   -1.5    0.4   -2.05  -0.8    0.55   0.3    0.15   0.1
   0.55   0.6    0.4    0.55  -0.35   0.3    0.4    0.65   0.75   0.8
   1.1    0.3    0.35   0.4    0.45   0.65   0.8    0.4   -0.2    0.65
   0.5   -0.05  -2.1    0.1   -2.45   0.6    0.45   0.8    0.35   0.4 ]",100,0.03396391026274648,0.4409121810924447,2.1966122509061314,0.9759602680978369,0.19406391620498342,0.7044119896738203
42,"[3 1 1 1 1 3 0 1 1 0 1 1 2 1 3 0 0 2 3 3 2 0 3 0 2 2 3 3 3 3 0 2 2 3 2 3 0
 2 3 2 2 3 2 0 3 3 2 3 3 3 3 2 2 2 0 2 2 2 3 2 3 3 3 2 3 3 3 3 3 3 2 2 3 2
 2 2 3 3 2 3 3 2 2 2 2 2 2 2 2 2 3 2 0 3 0 2 2 3 2 3]","[  0.5    1.     0.8    1.1    1.2    0.4    1.     0.9    1.     1.2
   0.9    1.2    0.5  -11.4    0.45  -0.7    0.9    0.6    0.45   0.55
  -0.1   -1.9    0.6    1.     0.55   0.05   0.4    0.55   0.5   -1.9
  -1.2    0.45   0.     0.55   0.45   0.4    1.2    0.1    0.6   -0.1
   0.55   0.4    0.3   -1.4    0.45   0.55  -0.1    0.65   0.7    0.5
  -2.05   0.45   0.45   0.4   -2.6    0.25  -0.15   0.7    0.6   -0.1
   0.55   0.65   0.8    0.6    0.4    0.8    0.4    0.65  -2.45   0.6
   0.4    0.55   0.65   0.3    0.15   0.1    0.75   0.6    0.55   0.65
  -2.5    0.4   -0.35   0.3    0.4    0.75   0.3    0.35   0.45   0.65
   0.85  -0.2    1.1    0.45  -2.2    0.5   -0.05   0.55   0.1    0.7 ]",100,0.1987486343926812,0.23477334270884853,4.712024192119269,2.4710679533159956,0.11976660099284597,0.31551206093731754
43,"[0 0 0 1 1 1 1 1 1 1 1 1 3 3 3 3 3 3 3 3 3 3 0 0 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 0 0 3 3 3 3]","[  1.     1.2   -0.7    1.     0.8    1.1    1.2    0.9    1.     0.9
   1.2  -11.4    0.5    0.4    0.45   0.45   0.55   0.6    0.4    0.55
   0.5   -1.9    0.9   -1.9    0.5    0.6   -0.1    0.55   0.05   0.45
   0.     0.45   0.1   -0.1    0.55   0.3   -0.1    0.45   0.45   0.4
   0.25  -0.15   0.7   -0.1    0.6    0.4    0.55   0.3    0.15   0.1
   0.55   0.4   -0.35   0.3    0.4    0.75   0.3    0.35   0.45   0.65
  -0.2    0.5   -0.05   0.1    0.45   0.8    0.35   0.4    0.5    0.45
  -0.15   0.55   0.     0.15   0.5    0.6    0.4    0.45   0.55   0.5
  -0.1    0.6    0.05   0.2    0.55   0.4    0.6    0.4    0.45   0.55
   0.65   0.7    0.5   -2.05   1.    -1.2    0.6    0.55   0.65   0.8 ]",100,0.3671281831929345,0.5783810765405225,0.6324502314510377,4.533052981215437,0.9349652154678428,0.2808032853716481
44,"[0 2 3 0 3 1 2 3 3 0 3 1 3 2 3 0 1 3 1 0 3 3 1 3 2 3 2 2 3 3 3 2 3 3 2 1 0
 3 3 3 2 2 1 0 1 1 2 2 3 2 3 2 2 2 3 3 2 0 0 3 3 3 2 0 3 3 3 2 3 2 2 3 2 2
 3 3 3 2 2 2 2 2 2 0 3 3 0 3 3 2 2 2 3 3 0 0 3 3 0 3]","[  1.     0.5    0.5    1.2    0.4    1.     0.6    0.45   0.45  -0.7
   0.55   0.8    0.6   -0.1    0.4    0.9    1.1    0.55   1.2   -1.9
   0.5   -1.9    0.9    0.55   0.55   0.4    0.05   0.45   0.6    0.4
   0.45   0.     0.55   0.65   0.45   1.     1.     0.7    0.5   -2.05
   0.1   -0.1    0.9   -1.2    1.2  -11.4    0.55   0.3    0.6   -0.1
   0.55   0.45   0.45   0.4    0.65   0.8    0.25   1.2   -1.4    0.4
   0.8    0.4   -0.15  -2.6    0.65  -2.45   0.6    0.7    0.65  -0.1
   0.6    0.75   0.4    0.55   0.6    0.65  -2.5    0.3    0.15   0.1
   0.55   0.4   -0.35   1.1    0.85   0.45  -2.2    0.55   0.7    0.3
   0.4    0.75   0.55   0.7    0.9   -1.5    0.8    0.65  -0.8    0.7 ]",100,0.8802272314167883,0.5973738786427912,4.635575887377773,0.5118018268636487,0.25084036940031773,0.729242662421324
45,"[2 2 0 0 0 2 0 3 3 0 3 1 1 2 1 3 3 3 1 1 2 1 1 1 1 0 3 3 3 3 0 2 2 2 2 2 3
 2 2 2 2 2 2 3 3 2 0 3 3 3 3 3 3 0 2 3 0 3 2 3 2 3 2 3 2 3 2 2 3 3 2 2 2 3
 3 3 3 2 3 3 3 2 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]","[  0.5    0.6    1.     1.2   -0.7   -0.1    0.9    0.5    0.4   -1.9
   0.45   1.     0.8    0.55   1.1    0.45   0.55   0.6    1.2    0.9
   0.05   1.     0.9    1.2  -11.4    1.     0.4    0.55   0.5   -1.9
  -1.2    0.45   0.     0.45   0.1   -0.1    0.55   0.55   0.3   -0.1
   0.45   0.45   0.4    0.4    0.6    0.25   1.2    0.4    0.45   0.55
   0.65   0.7    0.5   -1.4   -0.15  -2.05  -2.6    0.6    0.7    0.55
  -0.1    0.65   0.6    0.8    0.4    0.4    0.55   0.3    0.8    0.4
   0.15   0.1    0.55   0.65  -2.45   0.6    0.65   0.4    0.75   0.6
   0.65  -0.35  -2.5    0.3    0.4    0.75   0.3    0.35   0.45   0.65
  -0.2    0.5   -0.05   0.1    0.45   0.8    0.35   0.4    0.5    0.45]",100,0.28423151263037316,0.3913545952019438,2.791747551324475,1.7617380367081155,0.12761129362825652,0.6055245787663285
46,"[2 2 0 1 2 0 2 0 0 1 1 3 3 2 0 1 2 0 1 1 2 1 2 1 1 1 3 2 0 1 0 1 1 0 1 2 3
 0 2 3 2 1 2 3 2 0 3 1 1 3 3 1 0 0 0 2 1 1 1 2 1 1 1 3 1 3 2 1 2 1 2 3 3 3
 0 1 3 0 2 3 2 1 3 3 2 3 2 1 3 1 1 3 3 2 3 2 2 1 3 3]","[  0.5    0.6    1.     1.    -0.1    1.2    0.55  -0.7    0.9    0.8
   1.1    0.5    0.4    0.05  -1.9    1.2    0.45   1.     0.9    1.
   0.     0.9    0.45   1.2  -11.4    0.8    0.45   0.1   -1.2    1.1
   1.2    1.     0.9   -1.4  -13.7   -0.1    0.45  -2.6    0.55   0.55
   0.3    1.2   -0.1    0.6    0.45   1.1    0.4    1.3    1.1    0.55
   0.5    0.9   -2.2    0.9   -1.5    0.45   1.     1.2  -16.3    0.4
   1.1    1.4    1.3   -1.9    1.     0.55   0.25   1.1   -0.15   1.2
   0.7    0.4    0.6    0.4   -0.8    1.2    0.45   1.1   -0.1    0.55
   0.6    1.4    0.65   0.7    0.4    0.5    0.55   1.1   -2.05   1.3
 -18.6    0.6    0.55   0.3    0.65   0.15   0.1    1.2    0.8    0.4 ]",100,0.4855838712205587,0.07937047922812257,4.310024309755912,1.0370112078036031,0.0963607151323238,0.6655194992612417
47,"[3 1 1 1 1 1 1 1 1 1 2 2 2 3 3 3 3 3 3 2 3 2 0 0 0 3 3 2 2 2 2 2 2 2 2 0 0
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 0]","[  0.5    1.     0.8    1.1    1.2    0.9    1.     0.9    1.2  -11.4
   0.5    0.6   -0.1    0.4    0.45   0.45   0.55   0.6    0.4    0.55
   0.55   0.05   1.     1.2   -0.7    0.5   -1.9    0.45   0.     0.45
   0.1   -0.1    0.55   0.3   -0.1    0.9   -1.9    0.45   0.45   0.4
   0.25  -0.15   0.7   -0.1    0.6    0.4    0.55   0.3    0.15   0.1
   0.55   0.4   -0.35   0.3    0.4    0.75   0.3    0.35   0.45   0.65
  -0.2    0.5   -0.05   0.1    0.45   0.8    0.35   0.4    0.5    0.45
  -0.15   0.55   0.     0.15   0.5    0.6    0.4    0.45   0.55   0.5
  -0.1    0.6    0.05   0.2    1.    -1.2    1.2   -1.4   -2.6    0.55
   0.4    0.6    0.4    0.45   0.55   0.65   0.7    0.5   -2.05   1.1 ]",100,0.6577309376789396,0.8824169901192939,0.20375075267282938,1.4702360890568278,0.9337429233465769,0.5887666363343115
48,"[0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 0 2 2
 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 0 0 0 0 0 3]","[  1.     1.2   -0.7    0.5    0.4    0.45   0.45   0.55   0.6    0.4
   0.55   0.5   -1.9    0.5    0.6   -0.1    0.55   0.05   0.45   0.
   0.45   0.1   -0.1    0.55   0.3   -0.1    0.45   0.45   0.4    0.25
  -0.15   0.7   -0.1    0.9   -1.9    0.6    0.4    0.55   0.3    0.15
   0.1    0.55   0.4   -0.35   1.     0.8    1.1    1.2    0.9    1.
   0.9    1.2  -11.4    0.3    0.4    0.75   0.3    0.35   0.45   0.65
  -0.2    0.5   -0.05   0.1    0.45   0.8    0.35   0.4    0.5    0.45
  -0.15   0.55   0.     0.15   0.5    0.6    0.4    0.45   0.55   0.5
  -0.1    0.6    0.05   0.2    0.55   0.4    0.6    0.4    0.45   0.55
   0.65   0.7    0.5   -2.05   1.    -1.2    1.2   -1.4   -2.6    0.6 ]",100,0.5585675051590411,0.8107258373956833,2.790177761472441,3.4673340944623705,0.3747166519250624,0.7838319707620387
49,"[1 1 1 2 3 2 3 2 1 0 1 1 3 3 2 1 2 1 0 2 2 1 0 2 3 3 3 3 3 3 2 2 2 2 2 2 2
 0 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 3 3 3 3 0 3 3 3 3 3 3 0 0 0 0 3]","[  1.     0.8    1.1    0.5    0.5    0.6    0.4   -0.1    1.2    1.
   0.9    1.     0.45   0.45   0.55   0.9    0.05   1.2    1.2    0.45
   0.   -11.4   -0.7    0.45   0.55   0.6    0.4    0.55   0.5   -1.9
   0.1   -0.1    0.55   0.3   -0.1    0.45   0.45   0.9   -1.9    0.4
   0.25  -0.15   0.7   -0.1    0.6    0.4    0.55   0.3    0.15   0.1
   0.55   0.4   -0.35   0.3    0.4    0.75   0.3    0.35   0.45   0.65
  -0.2    0.5   -0.05   0.1    0.45   0.8    0.35   0.4    0.5    0.45
  -0.15   0.55   0.     0.15   0.5    0.6    0.4    0.45   0.55   0.5
  -0.1    0.6    0.05   0.2    0.55   0.4    0.6    0.4    1.     0.45
   0.55   0.65   0.7    0.5   -2.05  -1.2    1.2   -1.4   -2.6    0.6 ]",100,0.024441501780060326,0.9186710216514492,4.938802171099766,4.059671550093261,0.7014503427394174,0.8736703283553752
50,"[2 2 2 0 0 0 0 0 2 2 1 1 3 1 1 1 1 1 1 1 3 3 2 0 0 3 3 3 0 0 3 3 3 3 2 0 2
 2 2 2 2 2 2 2 2 2 0 0 0 2 0 3 3 3 2 2 3 3 3 3 3 3 3 2 2 2 2 2 2 2 3 3 3 3
 3 3 3 3 3 2 2 2 2 2 0 2 2 2 2 2 2 2 0 0 3 0 3 3 3 3]","[  0.5    0.6   -0.1    1.     1.2   -0.7    0.9   -1.9    0.55   0.05
   1.     0.8    0.5    1.1    1.2    0.9    1.     0.9    1.2  -11.4
   0.4    0.45   0.45   1.    -1.2    0.45   0.55   0.6    1.2   -1.4
   0.4    0.55   0.5   -1.9    0.    -2.6    0.45   0.1   -0.1    0.55
   0.3   -0.1    0.45   0.45   0.4    0.25   1.1   -2.2    0.9   -0.15
  -1.5    0.55   0.4    0.6    0.7   -0.1    0.4    0.45   0.55   0.65
   0.7    0.5   -2.05   0.6    0.4    0.55   0.3    0.15   0.1    0.55
   0.6    0.55   0.65   0.8    0.4    0.8    0.4    0.65  -2.45   0.4
  -0.35   0.3    0.4    0.75  -0.8    0.3    0.35   0.45   0.65  -0.2
   0.5   -0.05   1.1   -2.1    0.6   -0.2    0.65   0.75   0.6    0.65]",100,0.9682471382263197,0.35014015257588704,1.4814465064533837,1.695970903895505,0.7233916068132139,0.352308192007197
51,"[1 1 0 1 0 0 1 1 1 1 1 3 1 3 3 3 3 3 3 3 3 3 2 3 2 2 2 2 2 2 2 2 2 2 0 0 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 3 3 3 0 0 3 3 3 3 3 3 3 3 3 3]","[  1.     0.8    1.     1.1    1.2   -0.7    1.2    0.9    1.     0.9
   1.2    0.5  -11.4    0.4    0.45   0.45   0.55   0.6    0.4    0.55
   0.5   -1.9    0.5    0.55   0.6   -0.1    0.55   0.05   0.45   0.
   0.45   0.1   -0.1    0.55   0.9   -1.9    0.3   -0.1    0.45   0.45
   0.4    0.25  -0.15   0.7   -0.1    0.6    0.4    0.55   0.3    0.15
   0.1    0.55   0.4   -0.35   0.3    0.4    0.75   0.3    0.35   0.45
   0.65  -0.2    0.5   -0.05   0.1    0.45   0.8    0.35   0.4    0.5
   0.45  -0.15   0.55   0.     0.15   0.5    0.6    0.4    0.45   0.55
   0.5   -0.1    0.6    0.05   0.2    0.4    0.6    0.4    1.    -1.2
   0.45   0.55   0.65   0.7    0.5   -2.05   0.6    0.55   0.65   0.8 ]",100,0.06841182642297428,0.5016031882841878,0.7804301895528515,3.783584257992393,0.35511153433849507,0.8332998949020711
52,"[1 3 3 2 1 3 3 3 2 2 1 1 1 1 1 1 0 1 0 3 3 0 0 0 3 2 2 2 3 0 3 1 2 2 3 2 3
 3 0 3 1 2 1 3 1 1 0 0 0 3 2 2 0 0 0 2 3 0 0 3 0 3 3 0 0 3 2 2 2 3 3 3 3 2
 3 3 2 3 3 2 2 2 2 0 0 0 0 0 0 0 0 2 2 0 0 2 2 0 0 0]","[  1.     0.5    0.4    0.5    0.8    0.45   0.45   0.55   0.6   -0.1
   1.1    1.2    0.9    1.     0.9    1.2    1.   -11.4    1.2    0.6
   0.4   -0.7    0.9   -1.9    0.55   0.55   0.05   0.45   0.5    1.
  -1.9    0.8    0.     0.45   0.55   0.1    0.4    0.6   -1.2    0.4
   1.1   -0.1    1.     0.45   0.9  -13.7    1.2   -1.4   -2.6    0.55
   0.55   0.3    1.1   -2.2    0.9   -0.1    0.65  -1.5   -0.8    0.7
   1.1    0.5   -2.05  -2.1   -0.2    0.6    0.45   0.45   0.4    0.55
   0.65   0.8    0.4    0.25   0.8    0.4   -0.15   0.65  -2.45   0.7
  -0.1    0.6    0.4   -1.3    1.    -1.3   -1.6    1.1   -2.4    1.
  -0.8    0.55   0.3   -1.2   -0.4    0.15   0.1   -1.1    1.2   -2.2 ]",100,0.9635493985298754,0.31458447778635923,3.6065062241297885,0.9521141649554027,0.5323719789437626,0.804282942170254
53,"[1 1 1 1 1 1 0 0 1 0 2 1 1 2 2 2 2 2 2 3 3 3 3 3 3 0 0 3 3 3 3 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 2 2 2 2
 3 0 0 2 3 2 3 3 3 3 3 2 2 2 2 2 0 0 2 2 2 2 2 2 0 3]","[  1.     0.8    1.1    1.2    0.9    1.     1.     1.2    0.9   -0.7
   0.5    1.2  -11.4    0.6   -0.1    0.55   0.05   0.45   0.     0.5
   0.4    0.45   0.45   0.55   0.6    0.9   -1.9    0.4    0.55   0.5
  -1.9    0.45   0.1   -0.1    0.55   0.3   -0.1    0.45   0.45   0.4
   0.25  -0.15   0.7   -0.1    0.6    0.4    0.55   0.3    0.15   0.1
   0.55   0.4   -0.35   0.3    0.4    0.75   0.3    0.35   0.45   0.65
  -0.2    0.5   -0.05   0.1    0.45   0.8    0.35   0.55   0.4    0.6
   0.4    0.5    0.45  -0.15   0.4    1.    -1.2    0.55   0.45   0.
   0.55   0.65   0.7    0.5   -2.05   0.15   0.5    0.6    0.4    0.45
   1.2   -1.4    0.55   0.5   -0.1    0.6    0.05   0.2   -2.6    0.6 ]",100,0.9529239194533913,0.6341248252231345,1.4694992413060504,3.5677449770690357,0.11574274793804995,0.03988421282056864
54,"[1 0 0 1 0 1 1 3 3 0 0 1 3 3 1 1 1 0 0 1 1 1 1 3 1 3 3 3 1 1 1 0 0 0 0 1 1
 1 0 1 1 0 0 0 3 3 3 3 3 2 0 0 3 1 1 3 0 1 1 3 2 3 0 2 0 1 1 1 1 1 1 0 0 0
 1 0 0 0 2 1 1 1 1 3 1 1 1 1 1 3 1 0 1 1 1 3 1 1 0 1]","[  1.     1.     1.2    0.8   -0.7    1.1    1.2    0.5    0.4    0.9
  -1.9    0.9    0.45   0.45   1.     0.9    1.2    1.    -1.2  -11.4
   0.8    1.1    1.     0.55   0.9    0.6    0.4    0.55 -13.7    1.2
   1.3    1.2   -1.4   -2.6    1.1    1.1    0.9    1.    -2.2    1.2
 -16.3    0.9   -1.5   -0.8    0.5   -1.9    0.55   0.4    0.6    0.5
   1.1   -2.1    0.4    1.1    1.4    0.45  -0.2    1.3    1.     0.55
   0.6    0.65  -1.3   -0.1    1.     1.1    1.2    1.2    1.4    1.1
   1.3   -1.3   -1.6    1.1  -18.6   -2.4    1.    -0.8    0.55   1.2
   1.1    1.3    1.5    0.7    1.1    1.5    1.2    1.4    1.4    0.5
   1.5   -1.2    1.3    1.2    1.4   -2.05 -20.9    1.2   -0.4    1.6 ]",100,0.3709825992059266,0.03633910614510871,3.093205006323716,1.5547132380965423,0.30495655530338306,0.5445456735823144
55,"[1 1 1 1 1 1 1 1 1 3 3 3 0 3 3 3 3 3 3 3 0 0 2 2 2 0 0 2 2 2 2 2 2 2 0 0 2
 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 0 2 2 2 0 3]","[  1.     0.8    1.1    1.2    0.9    1.     0.9    1.2  -11.4    0.5
   0.4    0.45   1.     0.45   0.55   0.6    0.4    0.55   0.5   -1.9
   1.2   -0.7    0.5    0.6   -0.1    0.9   -1.9    0.55   0.05   0.45
   0.     0.45   0.1   -0.1    1.    -1.2    0.55   0.3   -0.1    0.45
   0.45   0.4    0.25  -0.15   0.55   0.4    0.6    0.4    0.45   0.55
   0.65   0.7    0.5   -2.05   0.7   -0.1    0.6    0.4    0.55   0.3
   0.15   0.1    0.55   0.4   -0.35   0.3    0.4    0.75   0.3    0.35
   0.45   0.65  -0.2    0.5   -0.05   0.1    0.45   0.8    0.35   0.4
   0.5    0.45  -0.15   0.55   0.     0.15   0.5    0.6    0.4    0.45
   0.55   0.5   -0.1    1.2   -1.4    0.6    0.05   0.2   -2.6    0.6 ]",100,0.888742062589518,0.963344135867139,3.3293970727872493,1.617182377884085,0.8141700785291323,0.20438016655618063
56,"[2 3 2 2 2 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 1 1 1 1 1 3 0 1 1 1 1 2 2 2 2
 2 2 2 0 2 2 2 2 2 0 0 2 2 2 2 2 2 2 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 3 2 2 2 2 3 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3]","[  0.5    0.5    0.6   -0.1    0.55   1.     1.2   -0.7    0.9   -1.9
   0.4    0.45   0.45   0.55   0.6    0.4    0.55   0.5   -1.9    0.55
   0.05   0.45   1.     0.8    1.1    1.2    0.9    0.4    1.     1.
   0.9    1.2  -11.4    0.     0.45   0.1   -0.1    0.55   0.3   -0.1
  -1.2    0.45   0.45   0.4    0.25  -0.15   1.2   -1.4    0.7   -0.1
   0.6    0.4    0.55   0.3    0.15   0.6    0.1    0.55   0.4   -0.35
   0.3    0.4    0.75   0.3    0.35   0.45   0.65  -0.2    0.5   -0.05
   0.1    0.45   0.8    0.35   0.4    0.5    0.45  -0.15   0.4    0.55
   0.     0.15   0.5    0.45   0.6    0.4    0.45   0.55   0.5   -0.1
   0.6    0.05   0.2    0.55   0.65   0.7    0.5   -2.05   0.6    0.55]",100,0.12278740551550493,0.11686117768995263,2.0890852461771297,4.520969517922492,0.08735633334493964,0.9383293672439865
57,"[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 3 3 3 1 0 1 1 1 1 0 0 1 0 1 1 1 1 0 1 3 1
 1 0 2 1 3 1 3 3 1 3 2 2 2 2 0 3 0 0 0 0 1 0 3 3 3 0 0 0 1 0 0 0 0 1 0 0 1
 1 1 0 1 0 1 1 1 2 1 1 3 0 1 1 1 1 0 1 1 1 1 1 2 1 1]","[  1.     0.8    1.1    1.2    0.9    1.     0.9    1.2  -11.4    0.8
   1.     1.2   -0.7    0.9   -1.9    1.     0.5    0.4    0.45   1.1
  -1.2    1.     0.9  -13.7    1.2    1.2   -1.4    1.3   -2.6    1.1
   0.9    1.     1.2    1.1  -16.3    0.45   1.1    1.4   -2.2    0.5
   1.3    0.55   1.     0.6    0.4    1.1    0.55   0.6   -0.1    0.55
   0.05   0.9    0.5   -1.5   -0.8    1.1   -2.1    1.2   -0.2   -1.9
   0.55   0.4   -1.3    1.    -1.3    1.2   -1.6    1.1   -2.4    1.
   1.4   -0.8   -1.2    1.1    1.3  -18.6   -0.4    1.2   -1.1    1.1
   1.3    1.5    0.45   1.1    1.5    0.6    1.2    1.2    1.4    1.4
   1.5   -2.2    1.3    1.2    1.4  -20.9    1.2    0.     1.6    1.3 ]",100,0.9949623934981716,0.028967377578482,3.354014181159134,1.8247152345663702,0.8639551636122963,0.28368847262372576
58,"[0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 1 1 2 2 2 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2
 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 2 3 3 3 3 3 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 0 0 0 3 3]","[  1.     1.2   -0.7    0.9   -1.9    0.5    0.4    0.45   0.45   0.55
   0.6    0.4    0.55   0.5   -1.9    1.     0.8    0.5    0.6   -0.1
   1.1    1.2    0.9    1.     0.9    1.2  -11.4    0.55   0.05   0.45
   0.     0.45   0.1   -0.1    0.55   0.3   -0.1    0.55   0.45   0.45
   0.4    0.25  -0.15   0.7   -0.1    0.6    0.4    0.55   0.3    0.15
   0.1    0.55   0.4   -0.35   0.3    0.4    0.75   0.3    0.35   0.45
   0.65  -0.2    0.4    0.6    0.4    0.45   0.5    0.55   0.65   0.7
   0.5   -2.05  -0.05   0.1    0.45   0.8    0.35   0.4    0.5    0.45
  -0.15   0.55   0.     0.15   0.5    0.6    0.4    0.45   0.55   0.5
  -0.1    0.6    0.05   0.2    1.    -1.2    1.2   -1.4    0.6    0.55]",100,0.39534272923943725,0.8017282282402014,2.12477555588125,2.320425184200375,0.6999165019094099,0.7361767524772856
59,"[3 2 3 3 1 1 0 1 1 3 1 1 0 1 3 1 1 3 3 3 2 2 0 3 2 3 0 0 3 2 3 3 3 2 3 0 2
 0 2 0 0 2 2 2 2 3 0 2 3 2 3 0 3 3 2 2 2 2 3 3 3 2 3 3 2 0 2 3 3 2 2 0 2 3
 3 2 2 3 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 3 0 3 2 2 2 2]","[  0.5    0.5    0.4    0.45   1.     0.8    1.     1.1    1.2    0.45
   0.9    1.     1.2    0.9    0.55   1.2  -11.4    0.6    0.4    0.55
   0.6   -0.1   -0.7    0.5    0.55  -1.9    0.9   -1.9    0.55   0.05
   0.4    0.6    0.4    0.45   0.45   1.     0.    -1.2    0.45   1.2
  -1.4    0.1   -0.1    0.55   0.3    0.55  -2.6   -0.1    0.65   0.45
   0.7    1.1    0.5   -2.05   0.45   0.4    0.25  -0.15   0.6    0.55
   0.65   0.7    0.8    0.4   -0.1   -2.2    0.6    0.8    0.4    0.4
   0.55   0.9    0.3    0.65  -2.45   0.15   0.1    0.6    0.55   0.4
  -0.35  -1.5    0.3    0.4    0.75   0.3    0.35   0.45   0.65  -0.2
   0.5   -0.05   0.1    0.65  -0.8    0.75   0.45   0.8    0.35   0.4 ]",100,0.1429581253555564,0.4336955733177009,4.8398506411073186,0.8282886602562661,0.935753131410224,0.7257118983235021
